lab_id;age;error;latitude;longitude;SITETYPE 
Beta-1206369;1642;40;50.5923220208923;42.3408156270757;open-air
Ly-1968211;4044;80;51.5387944203583;45.7419145591391;open-air
Bln-2384226;2936;40;37.411264222579;14.0156121928855;open-air
Ly-325129;6303;30;28.8767654574585;13.0166295672645;open-air
OxA-445794;3128;25;27.9803176301863;9.75539477856809;open-air
Bln-433185;410;110;23.9687842732147;-12.8385618182277;open-air
OxA-1894913;655;80;61.9481466659072;33.0410107207736;open-air
OxA-2181586;7701;38;26.0764429467573;-13.873232801282;open-air
Bln-1477936;30;40;63.5449507885224;35.3824634008781;open-air
Bln-1470635;4630;35;42.3372424022144;1.31857286980396;open-air
GrN-83037;3421;110;23.0372702948501;26.1162867332396;open-air
Beta-2471782;919;40;30.3013796361311;18.3530482834383;open-air
Beta-1062406;2020;115;23.2238696228822;21.8974035216954;open-air
Ly-2173548;2981;60;26.2900069370391;-13.1889973617634;open-air
OxA-857184;3430;80;52.1711760632745;26.1501547139798;open-air
Gif-1423931;610;18;62.3870811013586;33.6818671564457;open-air
Beta-2248304;7516;32;47.2558586184863;1.30297749680928;open-air
Beta-2961269;3802;40;56.3099120535163;52.8860337844696;open-air
OxA-1596518;317;110;63.577637104992;-18.3123053636364;open-air
KN-2258924;4512;150;52.9675491295462;48.9457845815172;open-air
Beta-302157;1016;35;31.6325978494072;21.2229003979214;open-air
Ua-1210716;4384;20;51.7855475353174;53.8824952839894;open-air
Ly-994977;1834;60;43.9565867803981;40.762650035108;open-air
GrN-2554279;1637;126;37.7851515489579;38.2439889646133;open-air
GrN-1374066;2774;41;49.880154543441;40.8302506313924;open-air
KN-1301365;3989;130;27.5469739568359;11.8938264450427;open-air
OxA-2196567;91;60;56.6022239489623;26.7426629159578;open-air
OxA-3082315;1056;100;25.1025994939126;-13.1256774468738;open-air
GrN-1854986;630;34;46.3329829741968;23.5541405466431;open-air
Ly-68487;76;110;31.9203592034961;2.31339549975746;open-air
Ly-835404;1300;130;26.2290406661381;31.7736607377763;open-air
OxA-2019694;1295;40;53.2944495271438;-8.55608753128249;open-air
Bln-2303146;5728;38;25.0552893396715;10.7570701150039;open-air
Beta-2776349;3283;40;22.4732557297487;22.234820136513;open-air
OxA-2932248;8486;100;56.5556389615107;27.6816124971638;open-air
Ly-1697828;536;130;51.3571620932548;7.61748885417669;open-air
Bln-3082732;1527;40;63.7544211980403;51.8312293703392;open-air
Beta-552331;3416;75;49.7043511783048;49.7718594089561;open-air
OxA-238757;38;40;53.0197241712749;48.7147819964721;open-air
Ly-2048953;792;51;22.7004170096974;23.5225209147845;open-air
GrA-1287498;1470;100;33.0545655620139;10.1301390232364;open-air
Beta-1591830;1159;70;52.8335960453864;-1.63610707604697;open-air
Beta-2062272;1731;170;24.0232779324623;-12.5179030928869;open-air
GrN-388160;1801;30;31.0433032031897;34.5265220942894;open-air
AA-3084140;4652;45;42.2695417894638;27.0380739723727;open-air
GrA-260700;660;70;46.2741297955868;8.26315882575008;open-air
GrA-822693;639;100;39.1476184051319;31.2122659324582;open-air
Gif-1965936;1152;90;30.0646527005364;-5.66286788658587;open-air
Ua-1710758;1934;150;26.4949326516959;-3.27463850887713;open-air
Gif-918784;2510;28;22.5351125743216;23.0115538759408;open-air
OxA-2506439;3705;70;29.302531819108;25.9252908408994;open-air
OxA-535346;6116;33;49.2339430865286;3.79383309771909;open-air
OxA-132249;262;50;48.9128259990293;21.1882252493661;open-air
Bln-1486819;745;75;51.9204232628982;33.0173638253978;open-air
Ua-1653488;1261;75;64.6447706938282;33.9485766574295;open-air
OxA-2529306;6086;95;27.1855151499041;-11.6922129942576;open-air
Beta-1339;5489;40;36.8003794994487;31.7701463885564;open-air
Ly-3099057;114;60;56.2939069805028;52.9420943353307;open-air
OxA-10875;360;25;53.381813744232;-8.5552399455104;open-air
GrA-2143021;13488;130;35.6480712849818;37.6868568879617;open-air
Ua-1994561;452;29;51.6530471404648;15.8119669912456;open-air
GrN-2737968;2471;50;59.3576725235856;57.6105000803852;open-air
Beta-1934239;583;65;25.9303970261606;25.1683372236653;open-air
OxA-1286881;1879;50;38.5070049433176;30.9318596163003;open-air
OxA-571604;1502;55;31.0622404241067;31.6672023581334;open-air
OxA-2381629;2039;190;45.2436969632641;37.722930711307;open-air
Ly-791953;76;120;51.6983968330933;43.244828439755;open-air
Beta-1058890;399;140;50.2842866615638;5.71683015269806;open-air
KN-419334;45;80;33.5257225180788;-6.26838984498606;open-air
Gif-1809490;956;150;52.6952668701442;48.7648258259466;open-air
Ly-2738966;693;80;40.117961907241;-3.92827376997457;open-air
OxA-2359717;607;370;23.7110618698708;27.3827569412766;open-air
GrN-699964;300;35;33.6518704731297;38.6047007095568;open-air
GrN-2810623;457;100;60.3247157849208;40.6323806423813;open-air
Ua-2857652;2455;70;44.9099781571592;37.8611027395683;open-air
Ua-720120;637;100;67.1445614477893;16.9256385364151;open-air
OxA-202768;1772;30;75.7707918278333;61.5511968832372;open-air
Bln-2258619;5160;60;41.1787957233923;28.4796465416278;open-air
KN-994673;2585;37;53.6391196029339;53.9294499149878;open-air
Bln-1749142;2409;20;34.0964720289563;1.5156578379045;open-air
Ly-701896;459;100;51.1411709913204;14.4099796614283;open-air
OxA-2109697;2341;25;60.8704557344416;40.6193520587321;open-air
Ly-1017039;458;50;53.5456893111877;36.9528123899396;open-air
Bln-2531538;88;40;57.0116282479122;50.8232558754501;open-air
GrN-790620;4083;135;56.9472378749772;43.047717177816;open-air
OxA-103699;835;85;51.4551148437725;34.9600837337066;open-air
OxA-1001001;1526;150;28.11251105646;21.6821069304292;open-air
OxA-2369162;1185;35;44.7186727036671;8.3884784900303;open-air
GrA-4097;5631;25;33.1498106162952;-0.836171677679285;open-air
OxA-2873297;402;45;61.6421457517894;47.2361705931604;open-air
OxA-1822909;149;60;66.2483239667596;59.6235167370687;open-air
Gif-1951066;1621;25;29.9470182302229;3.43330606539532;open-air
OxA-2264580;845;45;24.0236691989838;21.5463319132932;open-air
OxA-2491849;3484;60;24.7292740936206;29.5649768871036;open-air
OxA-2547786;6714;31;27.6349625381641;12.1096950008139;open-air
Beta-2540135;1137;50;69.5699459542238;23.8550246232423;open-air
AA-1582467;3192;29;51.3405100852075;58.8783528285487;open-air
OxA-586639;244;90;56.1042605353183;23.4812589379584;open-air
OxA-1103826;1494;170;20.3113711646102;4.15979294154259;open-air
OxA-2872902;5563;90;66.1444357027118;32.6213966838637;open-air
GrA-2897361;4379;60;20.7667574261243;7.32557604789143;open-air
GrN-2717194;5221;60;26.9013682236224;25.8192340793986;open-air
Bln-1804060;907;30;53.0668770023349;57.0218985509925;open-air
Gif-1108529;712;45;34.8745059216517;6.28669472275711;open-air
Gif-1218089;1025;40;51.8781557501084;20.423373649462;open-air
GrN-320338;475;130;59.7261689519874;46.2658328981122;open-air
Beta-515290;1169;65;51.053117520503;14.7248681314037;open-air
GrN-1328676;797;50;67.438155438786;39.5155185939749;open-air
Beta-196053;3247;47;24.412711952625;-3.07800572024962;open-air
OxA-2650722;836;80;30.1180804828171;30.2288152432848;open-air
GrN-1584213;92;33;40.6632681133965;-5.75898595014868;open-air
Beta-2902512;6591;185;54.0700453990999;56.6074376540632;open-air
OxA-116233;1465;40;26.1070250063961;-9.63518370903214;open-air
Beta-2541529;154;75;21.2413032546632;24.4976531315273;open-air
OxA-1534610;2917;55;29.2947363292871;15.1703213923274;open-air
Ly-2173187;9520;115;23.4837471420715;-1.80812826457746;open-air
GrN-905771;2425;30;58.4716910090882;16.4030073134589;open-air
GrN-613066;145;120;23.5061189988376;32.8299149519355;open-air
GrN-375504;1362;40;42.524287896063;2.14513755055247;open-air
GrN-560393;900;60;42.622093481925;45.5966144759184;open-air
OxA-1193306;2944;30;21.7508277442188;23.0853633642222;open-air
Beta-187564;954;140;60.8066920291306;37.3498019478002;open-air
Beta-805982;662;40;40.2557709444433;36.8821961564676;open-air
Bln-1086281;6262;160;32.2736267819787;-8.38453032033541;open-air
AA-2846568;1008;120;27.5392332254714;20.8923300250186;open-air
Ua-717614;315;53;56.1219061022838;21.9176687229144;open-air
Gif-1470303;2965;42;54.7548983932521;36.915205785647;open-air
GrN-71441;413;30;30.0861750474552;20.2138671783699;open-air
Ly-1290284;2393;150;45.1964764368795;7.76979987759891;open-air
GrN-3154650;322;40;39.0210781473764;8.42950740423391;open-air
Gif-2835056;10910;65;46.9102159428593;44.250196456527;open-air
AA-694216;12317;48;65.0897917136835;58.3672765477211;open-air
GrN-146219;2303;65;51.5949745547095;56.9697875616969;open-air
Gif-2419603;307;40;30.7236143755366;31.0883951188442;open-air
Ly-2357321;1594;40;44.9596109543348;33.916025199933;open-air
OxA-2297773;50;140;48.4550130231049;1.33094867924559;open-air
OxA-1894519;2685;60;30.3836105504769;36.4962983276847;open-air
Ua-2845836;5310;100;23.0062190191247;18.5813899802717;open-air
OxA-3076137;2696;90;65.1623950305918;-17.4406455518919;open-air
OxA-2475366;978;38;30.6273719652643;-0.582512390258301;open-air
Ua-2894471;414;90;26.2362718029767;-10.3969635190985;open-air
Bln-2671690;5331;60;54.090469696377;37.7578694094524;open-air
GrN-3055076;888;60;35.7938807721202;3.91750828059699;open-air
Beta-3094344;2125;150;53.5514062130858;37.5927937580436;open-air
GrA-342313;946;50;29.3580008955537;-3.64771446501887;open-air
Ly-827365;213;110;67.0902061477618;26.9519469424107;open-air
OxA-2364553;2742;100;24.098420661614;9.79134224711096;open-air
OxA-2244237;2562;160;40.8850597756926;43.0052087496198;open-air
KN-1291619;2072;150;58.5798868954506;38.5934726935218;open-air
Beta-2725070;2479;60;21.1971980892644;24.5363863263987;open-air
Beta-1050588;1211;30;21.6362146660698;8.72379606386821;open-air
GrN-2506622;4510;80;22.477798344758;26.3639886526734;open-air
OxA-3092309;819;35;39.2309116070618;45.9013626241697;open-air
OxA-2873873;7916;30;56.2926143138005;30.0212556119508;open-air
OxA-2095138;2993;47;65.5919225002286;16.7077166998104;open-air
OxA-1299125;8145;26;50.0084965187704;13.6565400232928;open-air
GrN-1239962;10742;55;25.5692659325901;23.4280230795626;open-air
GrA-1135781;303;29;57.5210342739739;41.5222103810185;open-air
Beta-686358;1307;30;62.8545370527567;49.545125001076;open-air
GrA-920880;1664;44;31.5445631435238;4.40338885485297;open-air
Ly-1078244;2404;180;25.8248351670951;-13.4185328854799;open-air
OxA-1129637;113;100;47.6097509523198;44.2452553219722;open-air
KN-23671;32;35;61.1898227846531;7.53958741492892;open-air
OxA-1537866;99;35;54.402519141715;32.0236783639419;open-air
OxA-550340;1826;26;29.0490383821089;11.6841544082125;open-air
Beta-562988;3024;40;54.1217639635649;27.5923272367715;open-air
GrN-1201951;2204;31;67.1775389928284;51.0339654314502;open-air
Bln-1099154;2929;70;27.213889046478;-6.67863275448609;open-air
OxA-181644;376;85;46.4577580037083;15.0191650384876;open-air
KN-1534693;2155;36;31.215913795602;-1.72037826886592;open-air
Bln-223955;3422;50;43.8415044350582;2.74778064261623;open-air
OxA-808129;961;300;46.6849211435073;26.0767705046047;open-air
OxA-1291251;2044;23;49.4733414201896;39.4393135641195;open-air
GrN-720511;141;50;40.4107263390171;35.0226103184177;open-air
OxA-789505;292;24;24.8459349478485;-13.8972724098119;open-air
OxA-3093215;3094;75;37.0416248487773;42.0731238155581;open-air
Ly-2255668;94;30;61.8079170351501;7.04014329702432;open-air
Ly-1524896;5950;60;23.7240725704556;23.7389981788;open-air
Bln-750129;3168;27;45.6613881983511;8.14614058673122;open-air
Beta-2011611;2311;27;45.3502633279262;21.8810654988247;open-air
Ly-2753538;2720;100;30.0931439831552;28.2205085683688;open-air
Bln-497245;3121;70;37.4015189952061;-5.77854868402931;open-air
GrN-476772;2552;60;22.5418532235548;21.5655443666545;open-air
OxA-1436513;1355;75;25.4246102353356;20.9483342248653;open-air
Ua-2860415;1033;70;40.1433784646873;31.4168824316643;open-air
Beta-2309369;533;65;42.1080337746501;47.0601217534467;open-air
GrA-307835;5322;100;28.4509656435591;-10.297372121272;open-air
OxA-2624627;3064;60;40.8899989902372;14.2628055891474;open-air
Bln-2820043;1072;50;24.8623915557065;12.9740393600096;open-air
Beta-2542313;2649;235;67.9347823542054;18.2556438014167;open-air
Ly-1277501;1183;120;61.8289552855068;27.8453971240084;open-air
Ly-354590;3040;45;79.5570369183392;11.5462872205916;open-air
Beta-2976997;875;130;66.4230713770528;57.904684815954;open-air
OxA-2607939;886;40;56.3711826120888;40.4155515027815;open-air
OxA-19676;339;47;32.3828035846564;-2.00577847529187;open-air
GrN-2573279;3507;50;26.5318245928645;-10.8268292974882;open-air
Ly-2710714;3302;60;36.7669319452799;34.9485141122019;open-air
Ua-548184;2002;520;28.0854549131001;34.2769474919442;open-air
GrA-1201064;8233;30;48.4499134622676;13.8876808057564;open-air
KN-2701537;865;25;28.5745410590509;23.5327130497423;open-air
Bln-2382690;7463;90;67.1138584118836;36.4954329485056;open-air
Beta-2803600;2666;80;22.8085934221269;6.87313732951939;open-air
Ly-584541;4940;60;24.1396185562452;25.4604284970235;open-air
OxA-899055;34;30;45.1547489974328;22.0088762870982;open-air
Bln-2497995;81;25;21.7299746153983;1.92494027180904;open-air
GrA-488223;2043;200;49.4166198390757;38.4943818076613;open-air
GrN-348494;424;60;40.7190993681595;-6.24887290295592;open-air
OxA-657895;7992;45;28.2273283437507;11.2788976358746;open-air
AA-2364448;1846;60;61.1733047839908;24.4483562202362;open-air
GrN-1754452;13898;22;26.9464260948029;18.6412077671236;open-air
GrN-968230;2346;36;51.0203415296479;5.14199757509546;open-air
Beta-991802;11659;60;31.0632765036898;12.1557508237166;open-air
Gif-1167730;491;110;28.0947107758683;28.7520450389712;open-air
OxA-3134818;940;40;38.2362549832724;23.0604370456144;open-air
KN-106681;1930;50;29.6103719309145;-3.70069005565652;open-air
Bln-2835499;1928;40;21.8397661516559;-13.1393557567639;open-air
KN-2371166;675;40;49.6581611718789;15.285426989537;open-air
GrN-2506166;1123;36;44.4606112887688;19.9509424721232;open-air
KN-69136;725;22;29.359031722759;21.9263447140144;open-air
Beta-200739;4454;90;52.3517730902475;51.1585396946532;open-air
OxA-1687945;5377;55;59.749242789581;28.9670508832921;open-air
Gif-132490;1153;50;40.5580558551362;42.9158640020553;open-air
Ua-287181;4423;37;40.865058580444;31.3409162434832;open-air
Gif-2928467;739;35;64.5396947589449;-17.1401753079092;open-air
AA-195465;2278;30;58.9687269665265;34.7563310311513;open-air
Ua-1618501;72;50;22.1221243817659;-15.7342371522587;open-air
Beta-753905;1633;130;24.9286441633839;-13.2317328587066;open-air
GrN-537916;3591;45;26.6607057320839;-6.58432765945096;open-air
Beta-2310158;67;20;64.7859576337748;14.8448859520835;open-air
GrA-177288;3953;40;35.4156808245087;1.61603572871368;open-air
OxA-2678820;1860;35;29.2730786731051;25.219372460287;open-air
Gif-867545;4613;30;41.2975736964102;35.9688334908928;open-air
Ly-613076;2364;80;40.1641599067306;38.6508052433612;open-air
Gif-477111;945;43;40.7295930896772;44.5183901027427;open-air
KN-2645312;3159;35;26.4483757416116;-1.97157008087972;open-air
KN-1691939;4028;175;56.2219131203285;27.371965402885;open-air
OxA-2031115;33;130;52.0457705619958;26.8298185344276;open-air
Gif-1158322;3145;80;62.5531581448854;21.29636617963;open-air
OxA-1752489;1809;40;48.1921983918025;11.8841107029981;open-air
OxA-1888073;699;110;30.3739180068352;37.5167439356907;open-air
OxA-2186228;3047;60;23.8792361175046;7.52122763738602;open-air
Gif-1807632;2375;114;62.927976494005;40.785641467398;open-air
GrN-47224;2006;50;42.389560487267;-7.91305848171771;open-air
Beta-2209559;6088;33;39.0283072174681;42.3198806796667;open-air
OxA-2596625;2912;60;68.2207143734637;56.4633131505695;open-air
Beta-2763315;4452;60;69.1479759532476;18.3410167157438;open-air
Beta-2532402;1606;60;49.8395974660839;23.3199690148827;open-air
OxA-2038015;98;30;31.0336304820177;1.61676943127639;open-air
Beta-1458026;4557;20;29.0862973459827;20.2377413218461;open-air
Beta-1366684;704;35;27.2072481113522;6.91989046409235;open-air
OxA-3037656;167;95;65.3128729098234;31.1218660134097;open-air
GrA-2333108;133;35;37.8140217132827;35.3245585895579;open-air
OxA-632859;161;40;59.9714599363984;43.5075934421113;open-air
Beta-822608;1509;40;28.5294383103617;33.9020287874997;open-air
GrN-2596300;1290;70;24.9355305478997;-12.3497076109275;open-air
Bln-2140254;1298;90;53.9908798680612;55.1434471538317;open-air
KN-1511538;1122;80;50.8229847762014;45.5103806674071;open-air
Beta-2305605;4917;50;52.8864137876058;41.5752441002404;open-air
GrA-1817443;10189;75;36.4829311074239;6.4439014538873;open-air
GrA-611585;6091;100;28.0354877613803;-0.29165329093719;open-air
OxA-2558496;5255;31;41.6650666497521;-8.7062123431138;open-air
Gif-648255;975;110;24.4532682147394;1.24998893347829;open-air
OxA-127972;1066;50;75.7918732669288;59.0041634365172;open-air
Ua-2636969;2850;28;66.9003273737411;50.3122640399362;open-air
AA-597487;504;90;61.412679518163;12.4452580105631;open-air
OxA-2502936;1537;40;49.6145756626753;42.5272035554669;open-air
